rxns	formulas	model_ranges	ecModel_ranges	subSystems
HMR_2170	D-3-hydroxydodecanoyl-[ACP][c] => (2E)-dodecenoyl-[ACP][c] + H2O[c]	199.9998331	9.34E-05	Fatty acid biosynthesis (even-chain)
HMR_2171	(2E)-dodecenoyl-[ACP][c] + H+[c] + NADPH[c] => dodecanoyl-[ACP][c] + NADP+[c]	199.9998331	9.34E-05	Fatty acid biosynthesis (even-chain)
HMR_2173	dodecanoyl-[ACP][c] + H+[c] + malonyl-[ACP][c] => [ACP][c] + 3-oxotetradecanoyl-[ACP][c] + CO2[c]	166.6665276	8.35E-05	Fatty acid biosynthesis (even-chain)
HMR_2174	3-oxotetradecanoyl-[ACP][c] + H+[c] + NADPH[c] => HMA[c] + NADP+[c]	1000	0.075901476	Fatty acid biosynthesis (even-chain)
HMR_2175	HMA[c] => (2E)-tetradecenoyl-[ACP][c] + H2O[c]	166.6665276	8.35E-05	Fatty acid biosynthesis (even-chain)
HMR_2176	(2E)-tetradecenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + tetradecanoyl-[ACP][c]	166.6665276	8.35E-05	Fatty acid biosynthesis (even-chain)
HMR_2178	H+[c] + malonyl-[ACP][c] + tetradecanoyl-[ACP][c] => [ACP][c] + 3-oxohexadecanoyl-[ACP][c] + CO2[c]	142.8570237	9.62E-05	Fatty acid biosynthesis (even-chain)
HMR_2179	3-oxohexadecanoyl-[ACP][c] + H+[c] + NADPH[c] => (R)-3-hydroxypalmitoyl-[ACP][c] + NADP+[c]	142.8570237	9.62E-05	Fatty acid biosynthesis (even-chain)
HMR_2180	(R)-3-hydroxypalmitoyl-[ACP][c] => (2E)-hexadecenoyl-[ACP][c] + H2O[c]	142.8570237	9.62E-05	Fatty acid biosynthesis (even-chain)
HMR_2181	(2E)-hexadecenoyl-[ACP][c] + H+[c] + NADPH[c] => hexadecanoyl-[ACP][c] + NADP+[c]	142.8570237	9.62E-05	Fatty acid biosynthesis (even-chain)
HMR_4156	acetyl-CoA[c] + ATP[c] + HCO3-[c] => ADP[c] + H+[c] + malonyl-CoA[c] + Pi[c]	999.9999841	0.001110079	Fatty acid biosynthesis (even-chain)
HMR_4295	acetyl-CoA[m] + ATP[m] + HCO3-[m] => ADP[m] + H+[m] + malonyl-CoA[m] + Pi[m]	1000	0.001076203	Fatty acid biosynthesis (even-chain)
HMR_2227	[ACP][c] + propanoyl-CoA[c] => CoA[c] + propanoyl-[ACP][c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2228	H+[c] + malonyl-[ACP][c] + propanoyl-[ACP][c] => [ACP][c] + 3-oxopentanoyl-[ACP][c] + CO2[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2229	3-oxopentanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxypentanoyl-[ACP][c] + NADP+[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2230	3-hydroxypentanoyl-[ACP][c] => (2E)-pentenoyl-[ACP][c] + H2O[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2231	(2E)-pentenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + pentanoyl-[ACP][c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2232	H+[c] + malonyl-[ACP][c] + pentanoyl-[ACP][c] => [ACP][c] + 3-oxoheptanoyl-[ACP][c] + CO2[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2233	3-oxoheptanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxyheptanoyl-[ACP][c] + NADP+[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2234	3-hydroxyheptanoyl-[ACP][c] => (2E)-heptenoyl-[ACP][c] + H2O[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2235	(2E)-heptenoyl-[ACP][c] + H+[c] + NADPH[c] => heptanoyl-[ACP][c] + NADP+[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2236	H+[c] + heptanoyl-[ACP][c] + malonyl-[ACP][c] => [ACP][c] + 3-oxononanoyl-[ACP][c] + CO2[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2237	3-oxononanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxynonanoyl-[ACP][c] + NADP+[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2238	3-hydroxynonanoyl-[ACP][c] => (2E)-nonenoyl-[ACP][c] + H2O[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2239	(2E)-nonenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + nonanoyl-[ACP][c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2240	H+[c] + malonyl-[ACP][c] + nonanoyl-[ACP][c] => [ACP][c] + 3-oxoundecanoyl-[ACP][c] + CO2[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2241	3-oxoundecanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxyundecanoyl-[ACP][c] + NADP+[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2242	3-hydroxyundecanoyl-[ACP][c] => (2E)-undecenoyl-[ACP][c] + H2O[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2243	(2E)-undecenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + undecanoyl-[ACP][c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2244	H+[c] + malonyl-[ACP][c] + undecanoyl-[ACP][c] => [ACP][c] + 3-oxotridecanoyl-[ACP][c] + CO2[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2245	3-oxotridecanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxytridecanoyl-[ACP][c] + NADP+[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2246	3-hydroxytridecanoyl-[ACP][c] => (2E)-tridecenoyl-[ACP][c] + H2O[c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2247	(2E)-tridecenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + tridecanoyl-[ACP][c]	199.9998331	2.51E-05	Fatty acid biosynthesis (odd-chain)
HMR_2249	H+[c] + malonyl-[ACP][c] + tridecanoyl-[ACP][c] => [ACP][c] + 3-oxopentadecanoyl-[ACP][c] + CO2[c]	166.6665286	2.41E-05	Fatty acid biosynthesis (odd-chain)
HMR_2250	3-oxopentadecanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxypentadecanoyl-[ACP][c] + NADP+[c]	166.6665286	2.41E-05	Fatty acid biosynthesis (odd-chain)
HMR_2251	3-hydroxypentadecanoyl-[ACP][c] => (2E)-pentadecenoyl-[ACP][c] + H2O[c]	166.6665286	2.41E-05	Fatty acid biosynthesis (odd-chain)
HMR_2252	(2E)-pentadecenoyl-[ACP][c] + H+[c] + NADPH[c] => NADP+[c] + pentadecanoyl-[ACP][c]	166.6665286	2.41E-05	Fatty acid biosynthesis (odd-chain)
HMR_2254	H+[c] + malonyl-[ACP][c] + pentadecanoyl-[ACP][c] => [ACP][c] + 3-oxoheptadecanoyl-[ACP][c] + CO2[c]	142.8570255	2.31E-05	Fatty acid biosynthesis (odd-chain)
HMR_2255	3-oxoheptadecanoyl-[ACP][c] + H+[c] + NADPH[c] => 3-hydroxyheptadecanoyl-[ACP][c] + NADP+[c]	142.8570255	2.31E-05	Fatty acid biosynthesis (odd-chain)
HMR_2256	3-hydroxyheptadecanoyl-[ACP][c] => (2E)-heptadecenoyl-[ACP][c] + H2O[c]	142.8570255	2.31E-05	Fatty acid biosynthesis (odd-chain)
HMR_2257	(2E)-heptadecenoyl-[ACP][c] + H+[c] + NADPH[c] => heptadecanoyl-[ACP][c] + NADP+[c]	142.8570255	2.31E-05	Fatty acid biosynthesis (odd-chain)
HMR_2305	H+[c] + malonyl-CoA[c] + oleoyl-CoA[c] => 3-oxo-11-cis-eicosenoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2307	3-oxo-11-cis-eicosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-11-cis-eicosenoyl-CoA[c] + NADP+[c]	999.9991656	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2309	"3(S)-hydroxy-11-cis-eicosenoyl-CoA[c] => H2O[c] + trans,cis-2,11-eicosadienoyl-CoA[c]"	999.9991656	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2311	"H+[c] + NADPH[c] + trans,cis-2,11-eicosadienoyl-CoA[c] => (11Z)-eicosenoyl-CoA[c] + NADP+[c]"	999.9991656	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2315	(11Z)-eicosenoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxo-13cis-docosenoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	2.80E-05	Fatty acid biosynthesis (unsaturated)
HMR_2317	3-oxo-13cis-docosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-13-cis-docosenoyl-CoA[c] + NADP+[c]	999.9991656	2.80E-05	Fatty acid biosynthesis (unsaturated)
HMR_2319	"3(S)-hydroxy-13-cis-docosenoyl-CoA[c] => H2O[c] + trans,cis-2,13-docosadienoyl-CoA[c]"	999.9991656	2.80E-05	Fatty acid biosynthesis (unsaturated)
HMR_2321	"H+[c] + NADPH[c] + trans,cis-2,13-docosadienoyl-CoA[c] => (13Z)-docosenoyl-CoA[c] + NADP+[c]"	999.9991656	2.80E-05	Fatty acid biosynthesis (unsaturated)
HMR_2324	(13Z)-docosenoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxo-cis-15-tetracosaenoyl-CoA[c] + CO2[c] + CoA[c]	98.51079043	2.43E-05	Fatty acid biosynthesis (unsaturated)
HMR_2326	3-oxo-cis-15-tetracosaenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[c] + NADP+[c]	98.51079043	2.43E-05	Fatty acid biosynthesis (unsaturated)
HMR_2328	"3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[c] => H2O[c] + trans,cis-2,15-tetracosadienoyl-CoA[c]"	98.51079043	2.43E-05	Fatty acid biosynthesis (unsaturated)
HMR_2330	"H+[c] + NADPH[c] + trans,cis-2,15-tetracosadienoyl-CoA[c] => (15Z)-tetracosenoyl-CoA[c] + NADP+[c]"	98.51079043	2.43E-05	Fatty acid biosynthesis (unsaturated)
HMR_2332	(15Z)-tetracosenoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxo-hexacosenoyl-CoA[c] + CO2[c] + CoA[c]	90.37865445	2.14E-05	Fatty acid biosynthesis (unsaturated)
HMR_2334	3-oxo-hexacosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-hexacosenoyl-CoA[c] + NADP+[c]	90.37865445	2.14E-05	Fatty acid biosynthesis (unsaturated)
HMR_2336	"3(S)-hydroxy-hexacosenoyl-CoA[c] => H2O[c] + trans,cis-2,17-hexacosadienoyl-CoA[c]"	90.37865445	2.14E-05	Fatty acid biosynthesis (unsaturated)
HMR_2338	"H+[c] + NADPH[c] + trans,cis-2,17-hexacosadienoyl-CoA[c] => hexacosenoyl-CoA[c] + NADP+[c]"	90.37865445	2.14E-05	Fatty acid biosynthesis (unsaturated)
HMR_2342	cis-vaccenoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxo-13-cis-eicosenoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2343	3-oxo-13-cis-eicosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-13-cis-eicosenoyl-CoA[c] + NADP+[c]	999.9991656	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2344	"3(S)-hydroxy-13-cis-eicosenoyl-CoA[c] => H2O[c] + trans,cis-2,13-eicosadienoyl-CoA[c]"	999.9991656	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2345	"H+[c] + NADPH[c] + trans,cis-2,13-eicosadienoyl-CoA[c] => (13Z)-eicosenoyl-CoA[c] + NADP+[c]"	999.9991656	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2347	(7Z)-octadecenoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxo-9-cis-eicosenoyl-CoA[c] + CO2[c] + CoA[c]	120.1288116	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2348	3-oxo-9-cis-eicosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-9-cis-eicosenoyl-CoA[c] + NADP+[c]	120.1288116	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2349	"3(S)-hydroxy-9-cis-eicosenoyl-CoA[c] => H2O[c] + trans,cis-2,9-eicosadienoyl-CoA[c]"	120.1288116	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2350	"H+[c] + NADPH[c] + trans,cis-2,9-eicosadienoyl-CoA[c] => 9-eicosenoyl-CoA[c] + NADP+[c]"	120.1288116	3.32E-05	Fatty acid biosynthesis (unsaturated)
HMR_2353	9-eicosenoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxo-11cis-docosenoyl-CoA[c] + CO2[c] + CoA[c]	108.2510586	2.80E-05	Fatty acid biosynthesis (unsaturated)
HMR_2354	3-oxo-11cis-docosenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-11-cis-docosenoyl-CoA[c] + NADP+[c]	108.2510586	2.80E-05	Fatty acid biosynthesis (unsaturated)
HMR_2355	"3(S)-hydroxy-11-cis-docosenoyl-CoA[c] => H2O[c] + trans,cis-2,11-docosadienoyl-CoA[c]"	108.2510586	2.80E-05	Fatty acid biosynthesis (unsaturated)
HMR_2356	"H+[c] + NADPH[c] + trans,cis-2,11-docosadienoyl-CoA[c] => (11Z)-docosenoyl-CoA[c] + NADP+[c]"	108.2510586	2.80E-05	Fatty acid biosynthesis (unsaturated)
HMR_2361	"(6Z,9Z)-octadecadienoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxo-eicosadienoyl-CoA[c] + CO2[c] + CoA[c]"	120.1179019	3.07E-05	Fatty acid biosynthesis (unsaturated)
HMR_2362	3-oxo-eicosadienoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-3-oxo-eicosadienoyl-CoA[c] + NADP+[c]	120.1179019	3.07E-05	Fatty acid biosynthesis (unsaturated)
HMR_2363	"3(S)-hydroxy-3-oxo-eicosadienoyl-CoA[c] => H2O[c] + trans,cis-2,8,11-eicosatrienoyl-CoA[c]"	120.1179019	3.07E-05	Fatty acid biosynthesis (unsaturated)
HMR_2364	"H+[c] + NADPH[c] + trans,cis-2,8,11-eicosatrienoyl-CoA[c] => (8Z,11Z)-eicosadienoyl-CoA[c] + NADP+[c]"	120.1179019	3.07E-05	Fatty acid biosynthesis (unsaturated)
HMR_2190	H+[c] + malonyl-CoA[c] + palmitoyl-CoA[c] => 3-oxooctadecanoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	8.30E-05	Fatty acid elongation (even-chain)
HMR_2191	3-oxooctadecanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyoctadecanoyl-CoA[c] + NADP+[c]	999.9991656	8.30E-05	Fatty acid elongation (even-chain)
HMR_2193	3-hydroxyoctadecanoyl-CoA[c] => (2E)-octadecenoyl-CoA[c] + H2O[c]	999.9991656	8.30E-05	Fatty acid elongation (even-chain)
HMR_2194	(2E)-octadecenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + stearoyl-CoA[c]	1000	0.000216592	Fatty acid elongation (even-chain)
HMR_2201	H+[c] + malonyl-CoA[c] + stearoyl-CoA[c] => 3-oxoeicosanoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	3.55E-05	Fatty acid elongation (even-chain)
HMR_2202	3-oxoeicosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyeicosanoyl-CoA[c] + NADP+[c]	999.9991656	3.55E-05	Fatty acid elongation (even-chain)
HMR_2203	3-hydroxyeicosanoyl-CoA[c] => (2E)-eicosenoyl-CoA[c] + H2O[c]	999.9991656	3.55E-05	Fatty acid elongation (even-chain)
HMR_2204	(2E)-eicosenoyl-CoA[c] + H+[c] + NADPH[c] => eicosanoyl-CoA[c] + NADP+[c]	999.9991656	3.55E-05	Fatty acid elongation (even-chain)
HMR_2205	eicosanoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxodocosanoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	2.97E-05	Fatty acid elongation (even-chain)
HMR_2208	3-oxodocosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxydocosanoyl-CoA[c] + NADP+[c]	999.9991656	2.97E-05	Fatty acid elongation (even-chain)
HMR_2209	3-hydroxydocosanoyl-CoA[c] => (2E)-docosenoyl-CoA[c] + H2O[c]	999.9991656	2.97E-05	Fatty acid elongation (even-chain)
HMR_2210	(2E)-docosenoyl-CoA[c] + H+[c] + NADPH[c] => docosanoyl-CoA[c] + NADP+[c]	999.9991656	2.97E-05	Fatty acid elongation (even-chain)
HMR_2211	docosanoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxotetracosanoyl-CoA[c] + CO2[c] + CoA[c]	98.84688147	2.55E-05	Fatty acid elongation (even-chain)
HMR_2212	3-oxotetracosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxytetracosanoyl-CoA[c] + NADP+[c]	98.84688147	2.55E-05	Fatty acid elongation (even-chain)
HMR_2213	3-hydroxytetracosanoyl-CoA[c] => (2E)-tetracosenoyl-CoA[c] + H2O[c]	98.84688147	2.55E-05	Fatty acid elongation (even-chain)
HMR_2214	(2E)-tetracosenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + tetracosanoyl-CoA[c]	98.84688147	2.55E-05	Fatty acid elongation (even-chain)
HMR_2215	H+[c] + malonyl-CoA[c] + tetracosanoyl-CoA[c] => 3-oxohexacosanoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	0.000180029	Fatty acid elongation (even-chain)
HMR_2217	3-oxohexacosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyhexacosanoyl-CoA[c] + NADP+[c]	999.9991656	0.000180029	Fatty acid elongation (even-chain)
HMR_2218	3-hydroxyhexacosanoyl-CoA[c] => (2E)-hexacosenoyl-CoA[c] + H2O[c]	999.9991656	0.000180029	Fatty acid elongation (even-chain)
HMR_2219	(2E)-hexacosenoyl-CoA[c] + H+[c] + NADPH[c] => hexacosanoyl-CoA[c] + NADP+[c]	999.9991656	0.000180029	Fatty acid elongation (even-chain)
HMR_2259	H+[c] + heptadecanoyl-CoA[c] + malonyl-CoA[c] => 3-oxononadecanoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	1.49E-05	Fatty acid elongation (odd-chain)
HMR_2260	3-oxononadecanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxynonadecanoyl-CoA[c] + NADP+[c]	999.9991656	1.49E-05	Fatty acid elongation (odd-chain)
HMR_2261	3-hydroxynonadecanoyl-CoA[c] => (2E)-nonadecenoyl-CoA[c] + H2O[c]	999.9991656	1.49E-05	Fatty acid elongation (odd-chain)
HMR_2262	(2E)-nonadecenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + nonadecanoyl-CoA[c]	999.9991656	1.49E-05	Fatty acid elongation (odd-chain)
HMR_2263	H+[c] + malonyl-CoA[c] + nonadecanoyl-CoA[c] => 3-oxoheneicosanoyl-CoA[c] + CO2[c] + CoA[c]	999.9991656	1.49E-05	Fatty acid elongation (odd-chain)
HMR_2264	3-oxoheneicosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxyheneicosanoyl-CoA[c] + NADP+[c]	999.9991656	1.49E-05	Fatty acid elongation (odd-chain)
HMR_2265	3-hydroxyheneicosanoyl-CoA[c] => (2E)-heneicosenoyl-CoA[c] + H2O[c]	999.9991656	1.49E-05	Fatty acid elongation (odd-chain)
HMR_2266	(2E)-heneicosenoyl-CoA[c] + H+[c] + NADPH[c] => heneicosanoyl-CoA[c] + NADP+[c]	999.9991656	1.49E-05	Fatty acid elongation (odd-chain)
HMR_2267	H+[c] + heneicosanoyl-CoA[c] + malonyl-CoA[c] => 3-oxotricosanoyl-CoA[c] + CO2[c] + CoA[c]	99.99991656	9.97E-06	Fatty acid elongation (odd-chain)
HMR_2268	3-oxotricosanoyl-CoA[c] + H+[c] + NADPH[c] => 3-hydroxytricosanoyl-CoA[c] + NADP+[c]	99.99991656	9.97E-06	Fatty acid elongation (odd-chain)
HMR_2269	3-hydroxytricosanoyl-CoA[c] => (2E)-tricosenoyl-CoA[c] + H2O[c]	99.99991656	9.97E-06	Fatty acid elongation (odd-chain)
HMR_2270	(2E)-tricosenoyl-CoA[c] + H+[c] + NADPH[c] => NADP+[c] + tricosanoyl-CoA[c]	99.99991656	9.97E-06	Fatty acid elongation (odd-chain)
HMR_2281	H+[c] + myristoyl-CoA[c] + NADPH[c] + O2[c] => (9E)-tetradecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	172.9361031	1.88E-05	Fatty acid desaturation (even-chain)
HMR_2282	H+[c] + myristoyl-CoA[c] + NADPH[c] + O2[c] => (7Z)-tetradecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	173.0940055	1.88E-05	Fatty acid desaturation (even-chain)
HMR_2284	H+[c] + myristoyl-CoA[c] + NADPH[c] + O2[c] => 5-tetradecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	173.0940055	1.88E-05	Fatty acid desaturation (even-chain)
HMR_2286	H+[c] + NADPH[c] + O2[c] + palmitoyl-CoA[c] => 2 H2O[c] + NADP+[c] + palmitoleoyl-CoA[c]	999.9961197	0.000116736	Fatty acid desaturation (even-chain)
HMR_2287	H+[c] + NADPH[c] + O2[c] + palmitoyl-CoA[c] => 7-hexadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	999.9960542	5.35E-05	Fatty acid desaturation (even-chain)
HMR_2292	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => (13Z)-octadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	704.064963	4.18E-05	Fatty acid desaturation (even-chain)
HMR_2293	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => cis-vaccenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	704.0645031	4.10E-05	Fatty acid desaturation (even-chain)
HMR_2294	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => 2 H2O[c] + NADP+[c] + oleoyl-CoA[c]	704.064963	0.000502579	Fatty acid desaturation (even-chain)
HMR_2295	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => (9E)-octadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	999.9960542	4.18E-05	Fatty acid desaturation (even-chain)
HMR_2296	H+[c] + NADPH[c] + O2[c] + stearoyl-CoA[c] => (7Z)-octadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	693.4846643	4.03E-05	Fatty acid desaturation (even-chain)
HMR_2359	"H+[c] + NADPH[c] + O2[c] + oleoyl-CoA[c] => (6Z,9Z)-octadecadienoyl-CoA[c] + 2 H2O[c] + NADP+[c]"	133.9085585	4.05E-05	Fatty acid desaturation (even-chain)
HMR_2365	"(8Z,11Z)-eicosadienoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (5Z,8Z,11Z)-eicosatrienoyl-CoA[c] + 2 H2O[c] + NADP+[c]"	119.3299236	2.86E-05	Fatty acid desaturation (even-chain)
HMR_2288	H+[c] + heptadecanoyl-CoA[c] + NADPH[c] + O2[c] => (10Z)-heptadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	142.8570237	1.16E-05	Fatty acid desaturation (odd-chain)
HMR_2289	H+[c] + heptadecanoyl-CoA[c] + NADPH[c] + O2[c] => 9-heptadecenoyl-CoA[c] + 2 H2O[c] + NADP+[c]	142.8570237	1.16E-05	Fatty acid desaturation (odd-chain)
HMR_2150	[ACP][c] + acetyl-CoA[c] => acetyl-[ACP][c] + CoA[c]	199.9998331	9.34E-05	Fatty acid biosynthesis
HMR_2151	[ACP][c] + malonyl-CoA[c] => CoA[c] + malonyl-[ACP][c]	999.9991656	0.000509397	Fatty acid biosynthesis
HMR_2172	dodecanoyl-[ACP][c] + H2O[c] => [ACP][c] + H+[c] + lauric acid[c]	199.9998331	8.57E-05	Fatty acid biosynthesis
HMR_2177	H2O[c] + tetradecanoyl-[ACP][c] => [ACP][c] + H+[c] + myristic acid[c]	166.6665276	8.63E-05	Fatty acid biosynthesis
HMR_2182	H2O[c] + hexadecanoyl-[ACP][c] => [ACP][c] + H+[c] + palmitate[c]	142.8570237	9.62E-05	Fatty acid biosynthesis
HMR_2248	H2O[c] + tridecanoyl-[ACP][c] => [ACP][c] + H+[c] + tridecylic acid[c]	199.9998343	2.63E-05	Fatty acid biosynthesis
HMR_2253	H2O[c] + pentadecanoyl-[ACP][c] => [ACP][c] + H+[c] + pentadecylic acid[c]	166.6665297	2.52E-05	Fatty acid biosynthesis
HMR_2258	H2O[c] + heptadecanoyl-[ACP][c] => [ACP][c] + H+[c] + margaric acid[c]	142.8570255	2.31E-05	Fatty acid biosynthesis
HMR_2472	"H+[c] + linolenoyl-CoA[c] + NADPH[c] + O2[c] => (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + 2 H2O[c] + NADP+[c]"	999.9961958	8.28E-05	Omega-3 fatty acid metabolism
HMR_2475	"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c] + CO2[c] + CoA[c]"	999.999269	0.000106468	Omega-3 fatty acid metabolism
HMR_2478	"3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[c] + NADP+[c]"	999.999269	0.000106468	Omega-3 fatty acid metabolism
HMR_2480	"3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[c] => eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[c] + H2O[c]"	999.999269	0.000106468	Omega-3 fatty acid metabolism
HMR_2482	"eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[c] + H+[c] + NADPH[c] => (8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + NADP+[c]"	999.999269	0.000106468	Omega-3 fatty acid metabolism
HMR_2484	"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + 2 H2O[c] + NADP+[c]"	999.9867851	8.21E-05	Omega-3 fatty acid metabolism
HMR_2486	"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + H+[c] + malonyl-CoA[c] => 3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] + CO2[c] + CoA[c]"	499.9939429	3.51E-05	Omega-3 fatty acid metabolism
